Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
icache.data_24_3_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_1_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_6_19__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_19_6_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_3_6__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_2_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_25_3_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_6_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_6_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_3_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_3_3__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_3_25__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_7_18__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_6_24__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_5_3__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_5_6__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_2_9__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_0_24__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_4_31__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_6_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_7_8__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_7_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_0_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_2_23__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_1_21__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_2_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_4_2__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_6_11__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_7_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_1_25__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_19_3_20__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_7_23__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_3_11__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_7_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_2_6__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_1_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_5_7__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_3_26__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_2_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_1_11__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_1_1__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_3_4__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_8_6_11__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_3_0__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_2_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_5_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_3_19__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_21_6_6__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_6_20__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_7_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_6_2__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_7_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_1_24__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_6_19__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_7_31__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_5_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_1_12__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_1_0__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_5_22__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_6_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_1_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_1_3__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_0_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_2_10__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_5_24__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_3_12__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_1_31__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_4_22__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_13_5_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_0_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_4_2__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_3_20__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_21_2_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_1_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_1_16__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_19_0_13__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_1_5_12__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_3_20__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_5_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_6_31__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_6_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_6_26__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_7_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_2_20__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_2_18__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_2_20__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_5_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_3_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_24_6_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_21_5_2__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_2_2__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_2_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_5_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_0_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_5_28__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_3_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_7_26__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_2_6__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_5_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_1_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_1_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_6_19__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_7_5__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_27_6_2__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_0_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_1_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_1_3__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_22_2_19__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_5_7__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_6_22__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_0_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_19_6_6__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_15_5_2__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_21_3_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_4_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_6_28__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_7_28__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_7_7__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_2_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_2_22__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_4_19__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_4_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_5_8__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_3_2__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_2_19__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_1_7__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_16_6_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_4_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_6_28__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_19_4_8__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_2_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_24_1_13__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_2_7_31__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_2_26__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_17_2_16__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_1_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_7_9__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_4_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_0_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_5_7__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_5_20__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_3_26__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_4_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_0_24__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_2_31__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_6_18__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_2_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_3_12__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_3_7__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_6_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_4_26__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_4_0__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_2_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_4_7__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_1_11__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_21_0_10__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_3_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_4_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_7_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_3_12__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_0_12__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_6_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_1_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_25_5_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_5_1__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_6_23__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_24_5_4__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_19_4_24__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_7_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_0_2__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_1_8__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_0_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_0_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_13_3_22__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_13_5_16__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_1_15__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_9_5_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_5_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_2_20__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_4_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_24_3_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_1_16__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_1_21__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_3_9__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_1_2__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_14_2_22__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_6_19__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_7_8__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_13_5_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_4_8__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_0_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_1_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_22_2_7__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_5_6__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_2_1__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_15_2_21__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_5_23__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_6_7__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_7_11__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_6_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_3_20__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_2_26__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_2_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_7_24__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_1_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_0_4_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_5_18__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_6_6__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_1_19__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_2_7_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_5_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_6_23__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_0_25__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_23_0_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_6_27__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_3_6_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_3_22__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_6_11__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_6_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_1_20__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_7_25__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_5_2_19__AOI22X0P5H7L_B1_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_1_0_10__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_7_11__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_9_7_9__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_6_1_16__AOI22X0P5H7L_B1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_12_1_1__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_1_1__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_26_4_21__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_3_0_3__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_23_3_26__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_8_4_24__AOI22X0P5H7L_A0_1,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_2_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_27_0_28__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_18_4_0__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_4_0_8__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
icache.data_7_6_4__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.909e-10,3.768e-06
icache.data_6_4_16__AOI22X0P5H7L_A0,1.2,3.767e-06,0.000e+00,6.919e-10,3.768e-06
